Rank,score,ADR,intr_drugs,intr_support,intr_conf,drug1,d1_support,d1_conf,drug2,d2_support,d2_conf
1435,0.006390185,[Conditionaggravated],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],13,2.16667,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],43,1.29362,[EXTRANEAL],13,1.60692
1436,0.006377868,[Cardiacdisorder],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],27,4.5,[EXTRANEAL],32,3.9555,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],124,3.73045
1437,0.006337961,[Nasopharyngitis],[LETAIRIS] [ADCIRCA],26,3.46205,[LETAIRIS],96,2.83856,[ADCIRCA],32,2.81195
1439,0.006300273,[Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],142,23.5489,[AVANDAMET],153,24.2857,[AVANDIA],1052,21.4694
1440,0.006253767,[Pneumonia],[REVLIMID] [DEXAMETHASONE],19,3.47349,[REVLIMID],45,2.68978,[DEXAMETHASONE],47,2.94671
1441,0.006224763,[Coronaryarterybypass],[PLAVIX] [ASPIRIN],11,1.97133,[ASPIRIN],41,1.37399,[PLAVIX],21,1.27582
1442,0.006098268,[Pneumonia],[LETAIRIS] [TYVASO],21,4.62555,[TYVASO],31,3.67734,[LETAIRIS],144,4.25784
1443,0.006083786,[Hypotension],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],32,5.33333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],164,4.93381,[EXTRANEAL],36,4.44994
1445,0.005980427,[Myocardialinfarction] [Anginaunstable],[PLAVIX] [AVANDIA],10,2.0202,[PLAVIX],10,0.607533,[AVANDIA],70,1.42857
1446,0.005887099,[Death],[CYCLOPHOSPHAMIDE] [DEXAMETHASONE],15,7.28155,[CYCLOPHOSPHAMIDE],32,4.07125,[DEXAMETHASONE],138,8.65204
1447,0.005878377,[Coronaryarterialstentinsertion],[AVANDAMET] [AVANDIA],31,5.14096,[AVANDIA],199,4.06122,[AVANDAMET],31,4.92063
1448,0.005875043,[Peritonitisbacterial],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],27,4.5,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],97,2.91817,[EXTRANEAL],37,4.57355
1449,0.00587259,[Oxygensaturationdecreased],[REMODULIN] [LETAIRIS],12,3.20856,[LETAIRIS],35,1.03489,[REMODULIN],29,3.05907
1450,0.005746283,[Dyspnoea],[REVATIO] [WARFARIN],13,12.6214,[WARFARIN],84,9.32297,[REVATIO],147,14.4543
1451,0.00573336,[Coronaryarterydisease] [Cardiacfailurecongestive],[TOPROLXL] [AVANDIA],11,5.85106,[AVANDIA],323,6.59184,[TOPROLXL],11,3.4375
1452,0.005725249,[Acutecoronarysyndrome],[ASPIRIN] [AVANDIA],17,1.98366,[ASPIRIN],20,0.670241,[AVANDIA],72,1.46939
1453,0.005702268,[Myocardialinfarction] [Coronaryarterydisease],[LISINOPRIL] [AVANDIA],27,7.9646,[LISINOPRIL],29,1.98087,[AVANDIA],509,10.3878
1454,0.005657275,[Unevaluableevent],[REMODULIN] [LETAIRIS],14,3.74332,[LETAIRIS],133,3.93258,[REMODULIN],15,1.58228
1455,0.005650567,[Sinusitis],[REVATIO] [LETAIRIS],11,1.85497,[LETAIRIS],32,0.946186,[REVATIO],14,1.3766
1456,0.005631548,[Cardiacdisorder],[AVANDAMET] [AVANDIA],19,3.15091,[AVANDIA],86,1.7551,[AVANDAMET],19,3.01587
1457,0.005625432,[Hypertension],[PLAVIX] [ASPIRIN],12,2.15054,[ASPIRIN],51,1.70912,[PLAVIX],21,1.27582
1458,0.005617593,[Dyspnoea] [Cough],[REVATIO] [LETAIRIS],10,1.68634,[REVATIO],12,1.17994,[LETAIRIS],26,0.768776
1459,0.005538857,[Vasculargraft],[ASPIRIN] [AVANDIA],18,2.10035,[ASPIRIN],23,0.770777,[AVANDIA],82,1.67347
1460,0.005455115,[Thrombocytopenia],[REVLIMID] [DEXAMETHASONE],14,2.55942,[REVLIMID],30,1.79319,[DEXAMETHASONE],34,2.13166
1461,0.005398183,[Unevaluableevent],[LETAIRIS] [COUMADIN],10,3.84615,[COUMADIN],10,0.925069,[LETAIRIS],133,3.93258
1462,0.005397542,[Dyspnoea],[LETAIRIS] [ADEMPAS],18,17.8218,[ADEMPAS],30,20.5479,[LETAIRIS],465,13.7493
1463,0.005372556,[Chestpain],[ASPIRIN] [AVANDIA],29,3.3839,[ASPIRIN],78,2.61394,[AVANDIA],147,3
1464,0.005277637,[Coronaryarterybypass],[AVANDAMET] [AVANDIA],24,3.9801,[AVANDIA],144,2.93878,[AVANDAMET],24,3.80952
1465,0.005276383,[Bloodglucoseincreased],[APIDRA] [LANTUS],13,13.9785,[LANTUS],147,12.5427,[APIDRA],20,14.2857
1466,0.005230903,[Headache] [Cough],[LETAIRIS] [TYVASO],15,3.30396,[LETAIRIS],21,0.620934,[TYVASO],25,2.9656
1467,0.005221207,[Myocardialinfarction] [Acutecoronarysyndrome],[ASPIRIN] [AVANDIA],12,1.40023,[AVANDIA],40,0.816326,[ASPIRIN],12,0.402145
1468,0.005167113,[Myocardialinfarction] [Chestpain],[ASPIRIN] [AVANDIA],14,1.63361,[AVANDIA],58,1.18367,[ASPIRIN],22,0.737265
1469,0.005133999,[Acutemyocardialinfarction],[AVANDAMET] [AVANDIA],42,6.96517,[AVANDAMET],44,6.98413,[AVANDIA],285,5.81633
1470,0.005099455,[Headache],[REVATIO] [LETAIRIS],32,5.39629,[LETAIRIS],164,4.8492,[REVATIO],50,4.91642
1471,0.005032127,[Fluidretention],[REVATIO] [LETAIRIS],29,4.89039,[REVATIO],44,4.32645,[LETAIRIS],150,4.43525
1472,0.004957598,[Infusionsiteerythema],[REMODULIN] [LETAIRIS],10,2.6738,[LETAIRIS],11,0.325251,[REMODULIN],17,1.79325
1473,0.004942137,[Plateletcountdecreased],[RIBAVIRIN] [PEGASYS],20,10.929,[PEGASYS],41,8.28283,[RIBAVIRIN],119,12.3444
1474,0.004884125,[Unevaluableevent],[LETAIRIS] [ADCIRCA],29,3.86152,[ADCIRCA],29,2.54833,[LETAIRIS],133,3.93258
1475,0.004857037,[Death],[ASPIRIN] [REVLIMID],10,13.5135,[REVLIMID],339,20.263,[ASPIRIN],97,3.25067
1476,0.004845165,[Gangrene],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],11,1.83333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],30,0.902527,[EXTRANEAL],12,1.48331
1477,0.004845165,[Poorperipheralcirculation],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],11,1.83333,[EXTRANEAL],12,1.48331,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],30,0.902527
1479,0.004711243,[Myocardialinfarction] [Coronaryarterydisease] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],28,4.64345,[AVANDAMET],29,4.60317,[AVANDIA],177,3.61224
1480,0.004692952,[Peritonealdialysiscomplication] [Peritonitis],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],11,1.83333,[EXTRANEAL],12,1.48331,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],35,1.05295
1481,0.004585191,[Myocardialinfarction],[AMLODIPINE] [AVANDIA],10,31.25,[AVANDIA],2411,49.2041,[AMLODIPINE],29,2.10145
1482,0.004584014,[Diarrhoea],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],10,1.66667,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],38,1.1432,[EXTRANEAL],10,1.23609
1483,0.004560476,[Anginapectoris],[ASPIRIN] [AVANDIA],23,2.68378,[ASPIRIN],34,1.13941,[AVANDIA],132,2.69388
1484,0.004546927,[Atrialfibrillation],[AVANDAMET] [AVANDIA],25,4.14594,[AVANDIA],163,3.32653,[AVANDAMET],25,3.96825
1485,0.004524112,[Pulmonaryarterialhypertension],[REMODULIN] [ADCIRCA],12,5.45455,[REMODULIN],61,6.4346,[ADCIRCA],35,3.07557
1486,0.004486046,[Myalgia],[METFORMIN] [SIMVASTATIN],19,9.17874,[METFORMIN],32,1.89349,[SIMVASTATIN],253,12.9478
1487,0.004454129,[Peritonitis],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],29,4.83333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],133,4.0012,[EXTRANEAL],38,4.69716
1488,0.00443887,[Syncope],[LETAIRIS] [TYVASO],14,3.0837,[LETAIRIS],90,2.66115,[TYVASO],22,2.60973
1489,0.004417427,[Paininextremity],[METHOTREXATE] [HUMIRA],11,2.98103,[METHOTREXATE],38,2.37797,[HUMIRA],83,2.65006
1490,0.004399691,[Cardiomyopathy],[ASPIRIN] [AVANDIA],16,1.86698,[AVANDIA],77,1.57143,[ASPIRIN],19,0.636729
1491,0.004387723,[Dyspnoea],[ADCIRCA] [TRACLEER],20,12.5,[ADCIRCA],148,13.0053,[TRACLEER],102,11.039
1492,0.004365575,[Vomiting],[METHOTREXATE] [HUMIRA],10,2.71003,[METHOTREXATE],29,1.81477,[HUMIRA],80,2.55428
1493,0.004364481,[Dizziness],[LETAIRIS] [ADCIRCA],31,4.12783,[LETAIRIS],134,3.96215,[ADCIRCA],38,3.33919
1494,0.004348842,[Asthenia],[LETAIRIS] [ADCIRCA],18,2.3968,[LETAIRIS],58,1.71496,[ADCIRCA],24,2.10896
1495,0.004329359,[Pleuraleffusion],[AVANDAMET] [AVANDIA],20,3.31675,[AVANDAMET],20,3.1746,[AVANDIA],121,2.46939
1497,0.004245966,[Anginaunstable],[AVANDAMET] [AVANDIA],22,3.64842,[AVANDAMET],23,3.65079,[AVANDIA],129,2.63265
1498,0.004223681,[Stentplacement],[AVANDAMET] [AVANDIA],14,2.32172,[AVANDAMET],14,2.22222,[AVANDIA],61,1.2449
1499,0.004194844,[Insomnia],[LETAIRIS] [ADCIRCA],10,1.33156,[LETAIRIS],20,0.591366,[ADCIRCA],11,0.966608
1500,0.00409756,[Nausea],[ADCIRCA] [TYVASO],15,5.70342,[TYVASO],57,6.76157,[ADCIRCA],39,3.42707
1501,0.004033823,[Cardiomyopathy] [Myocardialinfarction],[ASPIRIN] [AVANDIA],11,1.28355,[ASPIRIN],11,0.368633,[AVANDIA],42,0.857143
1502,0.00396025,[Nasopharyngitis],[REVATIO] [LETAIRIS],18,3.03541,[REVATIO],24,2.35988,[LETAIRIS],96,2.83856
1503,0.003935711,[Chestpain],[ADCIRCA] [TYVASO],10,3.80228,[ADCIRCA],33,2.89982,[TYVASO],32,3.79597
1505,0.003846254,[Dyspnoea] [Dizziness],[REVATIO] [LETAIRIS],10,1.68634,[LETAIRIS],28,0.827913,[REVATIO],15,1.47493
1507,0.003742895,[Myocardialinfarction] [Coronaryarterydisease],[NORVASC] [AVANDIA],10,7.35294,[NORVASC],11,1.95382,[AVANDIA],509,10.3878
1508,0.003711576,[Sinusitis],[LETAIRIS] [ADCIRCA],10,1.33156,[LETAIRIS],32,0.946186,[ADCIRCA],11,0.966608
1509,0.00368614,[Myocardialinfarction] [Pleuraleffusion],[AVANDAMET] [AVANDIA],14,2.32172,[AVANDAMET],14,2.22222,[AVANDIA],74,1.5102
1510,0.003624732,[Myocardialinfarction] [Anginaunstable],[AVANDAMET] [AVANDIA],15,2.48756,[AVANDAMET],16,2.53968,[AVANDIA],70,1.42857
1511,0.003514715,[Myocardialinfarction] [Anginapectoris],[ASPIRIN] [AVANDIA],13,1.51692,[AVANDIA],62,1.26531,[ASPIRIN],14,0.469169
1512,0.00350732,[Chestpain],[AVANDAMET] [AVANDIA],24,3.9801,[AVANDAMET],26,4.12698,[AVANDIA],147,3
1513,0.003472441,[Sepsis],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],21,3.5,[EXTRANEAL],27,3.33745,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],97,2.91817
1515,0.003452389,[Myocardialinfarction] [Stentplacement],[AVANDAMET] [AVANDIA],11,1.82421,[AVANDIA],41,0.836735,[AVANDAMET],11,1.74603
1516,0.003401635,[Coronaryarterydisease],[COUMADIN] [AVANDIA],10,12.987,[AVANDIA],904,18.449,[COUMADIN],11,1.01758
1517,0.00336254,[Anaemia],[REVLIMID] [DEXAMETHASONE],13,2.3766,[REVLIMID],27,1.61387,[DEXAMETHASONE],37,2.31975
1518,0.0033402,[Cerebrovascularaccident],[SOLOSTAR] [LANTUSSOLOSTAR],36,8.03571,[LANTUSSOLOSTAR],36,7.67591,[SOLOSTAR],36,7.72532
1519,0.00333266,[Myocardialinfarction] [Coronaryarterybypass],[ASPIRIN] [AVANDIA],11,1.28355,[AVANDIA],48,0.979592,[ASPIRIN],11,0.368633
1520,0.003322482,[Coronaryarterydisease] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],44,7.29685,[AVANDIA],323,6.59184,[AVANDAMET],46,7.30159
1521,0.003231735,[Pyrexia],[REVATIO] [LETAIRIS],11,1.85497,[LETAIRIS],37,1.09403,[REVATIO],18,1.76991
1522,0.003193688,[Diarrhoea],[LETAIRIS] [ADCIRCA],27,3.59521,[ADCIRCA],44,3.86643,[LETAIRIS],85,2.51331
1523,0.003192262,[Throatirritation],[LETAIRIS] [TYVASO],10,2.20264,[LETAIRIS],11,0.325251,[TYVASO],16,1.89798
1524,0.003189072,[Dyspnoea] [Fatigue],[REVATIO] [LETAIRIS],11,1.85497,[LETAIRIS],50,1.47842,[REVATIO],16,1.57325
1525,0.003171393,[Pulmonaryarterialhypertension],[LETAIRIS] [TYVASO],17,3.74449,[TYVASO],37,4.38909,[LETAIRIS],72,2.12892
1526,0.003164649,[Foetalexposureduringpregnancy],[NORVIR] [PREZISTA],10,11.3636,[NORVIR],24,12.1827,[PREZISTA],12,9.83607
1527,0.003162012,[Neutropenia],[RIBAVIRIN] [PEGASYS],10,5.46448,[RIBAVIRIN],44,4.56432,[PEGASYS],28,5.65657
1528,0.003143193,[Fall],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],30,5,[EXTRANEAL],37,4.57355,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],159,4.78339
1529,0.003135623,[Anginapectoris],[PLAVIX] [AVANDIA],12,2.42424,[PLAVIX],16,0.972054,[AVANDIA],132,2.69388
1530,0.003110955,[Palpitations],[LETAIRIS] [ADCIRCA],10,1.33156,[LETAIRIS],17,0.502661,[ADCIRCA],13,1.14236
1531,0.003097395,[Vomiting],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],15,2.5,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],75,2.25632,[EXTRANEAL],17,2.10136
1532,0.003082525,[Bronchitis],[LETAIRIS] [ADCIRCA],11,1.46471,[LETAIRIS],41,1.2123,[ADCIRCA],12,1.05448
1533,0.003050306,[Peripheralswelling],[LETAIRIS] [ADCIRCA],12,1.59787,[ADCIRCA],14,1.23023,[LETAIRIS],45,1.33057
1534,0.003041723,[Feelingabnormal],[LETAIRIS] [ADCIRCA],10,1.33156,[LETAIRIS],33,0.975754,[ADCIRCA],12,1.05448
1535,0.003030382,[Asthenia],[PLAVIX] [ASPIRIN],10,1.79211,[PLAVIX],27,1.64034,[ASPIRIN],37,1.23995
1536,0.00302494,[Epistaxis],[LETAIRIS] [ADCIRCA],10,1.33156,[ADCIRCA],13,1.14236,[LETAIRIS],26,0.768776
1537,0.003021013,[Asthenia],[OLYSIO] [SOVALDI],11,4.04412,[OLYSIO],14,4.06977,[SOVALDI],21,3.34928
1538,0.003017225,[Myocardialinfarction] [Ischaemiccardiomyopathy],[AVANDAMET] [AVANDIA],12,1.99005,[AVANDIA],66,1.34694,[AVANDAMET],12,1.90476
1539,0.003009822,[Hypotension],[REMODULIN] [LETAIRIS],14,3.74332,[LETAIRIS],72,2.12892,[REMODULIN],42,4.43038
1540,0.002982021,[Chestpain],[PLAVIX] [AVANDIA],14,2.82828,[PLAVIX],31,1.88335,[AVANDIA],147,3
1541,0.002966005,[Chestdiscomfort],[REVATIO] [LETAIRIS],10,1.68634,[REVATIO],16,1.57325,[LETAIRIS],36,1.06446
1542,0.002924178,[Ultrafiltrationfailure],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],11,1.83333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],41,1.23345,[EXTRANEAL],14,1.73053
1543,0.002910302,[Death],[POMALYST] [DEXAMETHASONE],12,19.6721,[POMALYST],90,29.4118,[DEXAMETHASONE],138,8.65204
1544,0.002866411,[Ischaemiccardiomyopathy],[AVANDAMET] [AVANDIA],15,2.48756,[AVANDAMET],15,2.38095,[AVANDIA],96,1.95918
1545,0.002859584,[Cardiacfailurecongestive],[PLAVIX] [AVANDIA],69,13.9394,[PLAVIX],80,4.86027,[AVANDIA],1052,21.4694
1546,0.002835855,[Ischaemiccardiomyopathy] [Coronaryarterydisease],[AVANDAMET] [AVANDIA],12,1.99005,[AVANDAMET],12,1.90476,[AVANDIA],69,1.40816
1547,0.002808729,[Myocardialinfarction] [Anginaunstable],[ASPIRIN] [AVANDIA],13,1.51692,[ASPIRIN],14,0.469169,[AVANDIA],70,1.42857
1548,0.002788056,[Chestpain] [Cardiacfailurecongestive],[ASPIRIN] [AVANDIA],10,1.16686,[ASPIRIN],10,0.335121,[AVANDIA],46,0.938775
1550,0.002736217,[Gastrointestinalhaemorrhage] [Death],[PLAVIX] [ASPIRIN],11,1.97133,[ASPIRIN],12,0.402145,[PLAVIX],32,1.94411
1551,0.00271939,[Myocardialinfarction] [Atrialfibrillation],[AVANDAMET] [AVANDIA],13,2.15589,[AVANDIA],80,1.63265,[AVANDAMET],13,2.06349
1552,0.002694825,[Bloodglucoseincreased],[SOLOSTAR] [LANTUSSOLOSTAR],75,16.7411,[SOLOSTAR],77,16.5236,[LANTUSSOLOSTAR],77,16.4179
1553,0.002692328,[Drugadministrationerror],[SOLOSTAR] [LANTUSSOLOSTAR],52,11.6071,[LANTUSSOLOSTAR],53,11.3006,[SOLOSTAR],53,11.3734
1554,0.00269125,[Acutemyocardialinfarction] [Cardiacfailurecongestive],[ASPIRIN] [AVANDIA],10,1.16686,[AVANDIA],47,0.959184,[ASPIRIN],10,0.335121
1555,0.002673407,[Pulmonaryarterialhypertension],[SILDENAFIL] [TRACLEER],12,5.91133,[SILDENAFIL],24,5.54273,[TRACLEER],53,5.73593
1556,0.002660183,[Coronaryarterydisease] [Cerebrovascularaccident],[ASPIRIN] [AVANDIA],11,1.28355,[AVANDIA],55,1.12245,[ASPIRIN],11,0.368633
1557,0.00265744,[Drugineffective],[FOLICACID] [METHOTREXATE],17,4.49735,[FOLICACID],27,2.49769,[METHOTREXATE],90,5.63204
1558,0.002614213,[Cerebrovascularaccident],[FUROSEMIDE] [AVANDIA],13,12.5,[FUROSEMIDE],24,2.04953,[AVANDIA],986,20.1224
1559,0.002551198,[Chestpain],[LETAIRIS] [ADCIRCA],22,2.92943,[LETAIRIS],81,2.39503,[ADCIRCA],33,2.89982
1560,0.002546525,[Cerebrovascularaccident] [Cardiacfailurecongestive],[ASPIRIN] [AVANDIA],19,2.21704,[AVANDIA],124,2.53061,[ASPIRIN],19,0.636729
1561,0.002543447,[Atrialfibrillation],[PLAVIX] [ASPIRIN],10,1.79211,[PLAVIX],17,1.03281,[ASPIRIN],55,1.84316
1562,0.002506885,[Renalfailure],[REVLIMID] [DEXAMETHASONE],10,1.82815,[REVLIMID],30,1.79319,[DEXAMETHASONE],20,1.25392
1563,0.002499365,[Coronaryarterydisease] [Pleuraleffusion],[AVANDAMET] [AVANDIA],13,2.15589,[AVANDIA],83,1.69388,[AVANDAMET],13,2.06349
1565,0.002478042,[Asthenia],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],24,4,[EXTRANEAL],30,3.70828,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],126,3.79061
1566,0.002453587,[Myocardialinfarction] [Cardiacfailurecongestive],[TOPROLXL] [AVANDIA],13,6.91489,[AVANDIA],440,8.97959,[TOPROLXL],13,4.0625
1567,0.002434555,[Fatigue],[REVLIMID] [DEXAMETHASONE],11,2.01097,[REVLIMID],27,1.61387,[DEXAMETHASONE],30,1.88088
1568,0.002400747,[Devicedislocation],[REMODULIN] [LETAIRIS],11,2.94118,[LETAIRIS],11,0.325251,[REMODULIN],29,3.05907
1569,0.002390811,[Cardiacfailurecongestive] [Atrialfibrillation],[AVANDAMET] [AVANDIA],15,2.48756,[AVANDAMET],15,2.38095,[AVANDIA],102,2.08163
1570,0.002288093,[Unevaluableevent],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],10,1.66667,[EXTRANEAL],14,1.73053,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],32,0.962696
1571,0.002279375,[Death],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],67,11.1667,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],327,9.83755,[EXTRANEAL],97,11.9901
1572,0.002257823,[Pulmonaryhypertension],[REMODULIN] [LETAIRIS],10,2.6738,[REMODULIN],32,3.37553,[LETAIRIS],29,0.857481
1573,0.00223917,[Headache] [Nausea],[LETAIRIS] [TYVASO],11,2.42291,[LETAIRIS],33,0.975754,[TYVASO],25,2.9656
1574,0.002203463,[Vomiting],[LETAIRIS] [ADCIRCA],22,2.92943,[LETAIRIS],56,1.65583,[ADCIRCA],40,3.51494
1575,0.002198977,[Myocardialinfarction] [Coronaryarterydisease] [Pleuraleffusion],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],10,1.5873,[AVANDIA],60,1.22449
1576,0.002193903,[Arteriosclerosiscoronaryartery],[AVANDAMET] [AVANDIA],16,2.6534,[AVANDAMET],16,2.53968,[AVANDIA],113,2.30612
1577,0.002184667,[Cerebralhaemorrhage],[PLAVIX] [ASPIRIN],26,4.6595,[PLAVIX],110,6.68287,[ASPIRIN],35,1.17292
1578,0.002180265,[Chestpain],[PLAVIX] [ASPIRIN],14,2.50896,[PLAVIX],31,1.88335,[ASPIRIN],78,2.61394
1579,0.002177482,[Nasalcongestion],[LETAIRIS] [TYVASO],11,2.42291,[LETAIRIS],94,2.77942,[TYVASO],12,1.42349
1580,0.0021716,[Fluidoverload],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],16,2.66667,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],94,2.82792,[EXTRANEAL],16,1.97775
1581,0.002165326,[Cerebrovascularaccident],[PLAVIX] [AVANDIA],70,14.1414,[AVANDIA],986,20.1224,[PLAVIX],121,7.35115
1582,0.002051356,[Malaise],[METHOTREXATE] [HUMIRA],12,3.25203,[HUMIRA],105,3.35249,[METHOTREXATE],43,2.69086
1583,0.002021551,[Pulmonaryarterialhypertension],[REVATIO] [LETAIRIS],20,3.37268,[LETAIRIS],72,2.12892,[REVATIO],41,4.03147
1584,0.001989213,[Anginapectoris],[AVANDAMET] [AVANDIA],19,3.15091,[AVANDAMET],20,3.1746,[AVANDIA],132,2.69388
1585,0.001954536,[Devicerelatedinfection],[LETAIRIS] [ADCIRCA],12,1.59787,[ADCIRCA],20,1.75747,[LETAIRIS],28,0.827913
1586,0.001918373,[Pulmonaryoedema],[AVANDAMET] [AVANDIA],15,2.48756,[AVANDAMET],16,2.53968,[AVANDIA],98,2
1587,0.001899595,[Myocardialinfarction] [Arteriosclerosiscoronaryartery],[AVANDAMET] [AVANDIA],11,1.82421,[AVANDAMET],11,1.74603,[AVANDIA],73,1.4898
1588,0.001845468,[Coronaryarterydisease] [Anginapectoris],[AVANDAMET] [AVANDIA],11,1.82421,[AVANDIA],63,1.28571,[AVANDAMET],12,1.90476
1589,0.001779823,[Myocardialinfarction] [Pulmonaryoedema],[AVANDAMET] [AVANDIA],11,1.82421,[AVANDIA],64,1.30612,[AVANDAMET],12,1.90476
1590,0.001712424,[Fall],[REVATIO] [LETAIRIS],14,2.36088,[REVATIO],28,2.7532,[LETAIRIS],50,1.47842
1591,0.001704529,[Unevaluableevent],[LETAIRIS] [TYVASO],14,3.0837,[LETAIRIS],133,3.93258,[TYVASO],14,1.66074
1592,0.001675677,[Ischaemiccardiomyopathy] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],10,1.5873,[AVANDIA],67,1.36735
1593,0.001577322,[Drugdoseomission],[SOLOSTAR] [LANTUSSOLOSTAR],17,3.79464,[LANTUSSOLOSTAR],17,3.62473,[SOLOSTAR],17,3.64807
1594,0.001570775,[Headache] [Nausea],[LETAIRIS] [ADCIRCA],10,1.33156,[LETAIRIS],33,0.975754,[ADCIRCA],15,1.3181
1595,0.001552755,[Type2diabetesmellitus],[LIPITOR] [LISINOPRIL],19,23.75,[LIPITOR],558,41.5488,[LISINOPRIL],22,1.50273
1596,0.001529254,[Cardiacarrest],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],18,3,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],76,2.2864,[EXTRANEAL],27,3.33745
1597,0.00148457,[Offlabeluse],[SOLOSTAR] [LANTUSSOLOSTAR],16,3.57143,[SOLOSTAR],16,3.43348,[LANTUSSOLOSTAR],16,3.41151
1598,0.001479299,[Abdominalpain],[METHOTREXATE] [HUMIRA],11,2.98103,[METHOTREXATE],37,2.31539,[HUMIRA],103,3.28863
1599,0.001440564,[Nausea],[REVATIO] [LETAIRIS],22,3.70995,[LETAIRIS],92,2.72028,[REVATIO],44,4.32645
1600,0.001420356,[Myocardialinfarction] [Cerebrovascularaccident],[ASPIRIN] [AVANDIA],18,2.10035,[AVANDIA],137,2.79592,[ASPIRIN],20,0.670241
1601,0.00139177,[Visualacuityreduced],[SOLOSTAR] [LANTUSSOLOSTAR],15,3.34821,[SOLOSTAR],15,3.21888,[LANTUSSOLOSTAR],15,3.19829
1603,0.001206266,[Disability],[SOLOSTAR] [LANTUSSOLOSTAR],13,2.90179,[SOLOSTAR],13,2.7897,[LANTUSSOLOSTAR],13,2.77185
1605,0.001194279,[Myocardialinfarction] [Cardiacfailurecongestive],[METOPROLOL] [AVANDIA],12,5.60748,[METOPROLOL],13,1.27451,[AVANDIA],440,8.97959
1606,0.00118107,[Myocardialischaemia],[ASPIRIN] [AVANDIA],20,2.33372,[ASPIRIN],22,0.737265,[AVANDIA],161,3.28571
